concept_id,concept_name
42594455,Apodemus sylvaticus
42594456,Apodemus uralensis
42594457,Apodemus wardi
42594458,Apomys abrae
42594459,Apomys datae
42594460,Apomys hylocoetes
42594461,Apomys insignis
42594462,Apomys littoralis
42594463,Apomys microdon
42594464,Apomys musculus
42594465,Apomys sacobianus
42594466,Archboldomys luzonensis
42594467,Arvicanthis abyssinicus
42594468,Arvicanthis blicki
42594469,Arvicanthis nairobae
42594470,Arvicanthis neumanni
42594471,Arvicanthis niloticus
42594472,Bandicota bengalensis
42594473,Bandicota indica
42594474,Bandicota savilei
42594475,Batomys dentatus
42594476,Batomys granti
42594477,Batomys salomonseni
42594478,Berylmys berdmorei
42594479,Berylmys bowersi
42594480,Berylmys mackenziei
42594481,Berylmys manipulus
42594482,Bullimus bagobus
42594483,Bullimus luzonicus
42594484,Bunomys andrewsi
42594485,Bunomys chrysocomus
42594486,Bunomys coelestis
42594487,Bunomys fratrorum
42594488,Bunomys heinrichi
42594489,Bunomys penitus
42594490,Bunomys prolatus
42594491,Canariomys tamarani
42594492,Genus Abditomys
42594493,Genus Acomys
42594494,Genus Aethomys
42594495,Genus Apodemus
42594496,Genus Apomys
42594497,Genus Archboldomys
42594498,Genus Arvicanthis
42594499,Genus Bandicota
42594500,Genus Batomys
42594501,Genus Berylmys
42594502,Genus Bullimus
42594503,Genus Bunomys
42594504,Genus Canariomys
42594505,Carpomys melanurus
42594506,Genus Carpomys
42594507,Carpomys phaeurus
42594508,Celaenomys silaceus
42594509,Genus Celaenomys
42594510,Chiromyscus chiropus
42594511,Genus Chiromyscus
42594512,Chiropodomys calamianensis
42594513,Genus Chiropodomys
42594514,Chiropodomys gliroides
42594515,Chiropodomys karlkoopmani
42594516,Chiropodomys major
42594517,Chiropodomys muroides
42594518,Chiropodomys pusillus
42594519,Chiruromys forbesi
42594520,Genus Chiruromys
42594521,Chiruromys lamia
42594522,Chiruromys vates
42594523,Chrotomys gonzalesi
42594524,Genus Chrotomys
42594525,Chrotomys mindorensis
42594526,Chrotomys whiteheadi
42594527,Coccymys albidens
42594528,Genus Coccymys
42594529,Coccymys ruemmleri
42594530,Colomys goslingi
42594531,Genus Colomys
42594532,Conilurus albipes
42594533,Genus Conilurus
42594534,Conilurus penicillatus
42594535,Coryphomys buehleri
42594536,Genus Coryphomys
42594537,Crateromys australis
42594538,Genus Crateromys
42594539,Crateromys schadenbergi
42594540,Cremnomys blanfordi
42594541,Genus Cremnomys
42594542,Cremnomys cutchicus
42594543,Cremnomys elvira
42594544,Crossomys moncktoni
42594545,Genus Crossomys
42594546,Crunomys celebensis
42594547,Genus Crunomys
42594548,Ruminant
42594549,Crunomys fallax
42594550,Crunomys melanius
42594551,Crunomys rabori
42594552,Dacnomys millardi
42594553,Genus Dacnomys
42594554,Dasymys foxi
42594555,Genus Dasymys
42594556,Dasymys incomtus
42594557,Dasymys montanus
42594558,Dasymys nudipes
42594560,Dasymys rufulus
42594561,Dephomys defua
42594562,Genus Dephomys
42594563,Dephomys eburnea
42594564,Desmomys harringtoni
42594565,Genus Desmomys
42594566,Diomys crumpi
42594567,Genus Diomys
42594568,Diplothrix legatus
42594569,Genus Diplothrix
42594570,Sheep
42594571,Echiothrix leucura
42594572,Genus Echiothrix
42594573,Eropeplus canus
42594574,Genus Eropeplus
42594575,Genus Golunda
42594576,Genus Grammomys
42594577,Genus Hadromys
42594578,Genus Haeromys
42594579,Genus Hapalomys
42594580,Genus Heimyscus
42594581,Breeding sheep
42594582,Genus Hybomys
42594583,Genus Hydromys
42594584,Genus Hylomyscus
42594585,Genus Hyomys
42594586,Genus Kadarsanomys
42594587,Genus Komodomys
42594588,Genus Lamottemys
42594589,Genus Leggadina
42594590,Genus Lemniscomys
42594591,Genus Lenomys
42594592,Adult female sheep for breeding
42594593,Genus Lenothrix
42594594,Genus Leopoldamys
42594595,Genus Leporillus
42594596,Genus Leptomys
42594597,Genus Limnomys
42594598,Lophuromys
42594599,Genus Lorentzimys
42594600,Genus Macruromys
42594601,Genus Malacomys
42594602,Genus Mallomys
42594603,Ewe for breeding never lambed
42594604,Genus Malpaisomys
42594605,Genus Margaretamys
42594606,Genus Mastomys
42594607,Genus Maxomys
42594608,Genus Mayermys
42594609,Genus Melasmothrix
42594610,Genus Melomys
42594611,Genus Mesembriomys
42594612,Genus Microhydromys
42594613,Genus Micromys
42594614,Sheep in confinement for meat production
42594615,Genus Millardia
42594616,Genus Muriculus
42594617,Genus Mylomys
42594618,Genus Myomys
42594619,Genus Neohydromys
42594620,Genus Nesokia
42594621,Genus Niviventer
42594622,Genus Notomys
42594623,Genus Oenomys
42594624,Genus Palawanomys
42594625,Sheep for milk production
42594626,Genus Paraleptomys
42594627,Genus Paruromys
42594628,Genus Paulamys
42594629,Genus Pelomys
42594630,Genus Phloeomys
42594631,Genus Pithecheir
42594632,Genus Pogonomelomys
42594633,Genus Pogonomys
42594634,Lactating ewe for milk production
42594635,Genus Praomys
42594636,Genus Pseudohydromys
42594637,Genus Pseudomys
42594638,Genus Rhabdomys
42594639,Genus Rhynchomys
42594640,Solomys
42594641,Genus Spelaeomys
42594642,Genus Srilankamys
42594643,Genus Stenocephalemys
42594644,Genus Stenomys
42594645,Female sheep for milk production
42594646,Genus Stochomys
42594647,Genus Sundamys
42594648,Genus Taeromys
42594649,Genus Tarsomys
42594650,Genus Tateomys
42594651,Genus Thallomys
42594652,Genus Thamnomys
42594653,Genus Tokudaia
42594654,Genus Tryphomys
42594655,Genus Uranomys
42594656,Genus Uromys
42594657,Genus Vandeleuria
42594658,Genus Vernaya
42594659,Genus Xenuromys
42594660,Genus Xeromys
42594661,Genus Zelotomys
42594662,Zyzomys
42594663,Golunda ellioti
42594664,Grammomys aridulus
42594665,Grammomys buntingi
42594666,Young sheep for meat production
42594667,Grammomys caniceps
42594668,Grammomys cometes
42594669,Grammomys dolichurus
42594670,Grammomys dryas
42594671,Grammomys gigas
42594672,Grammomys ibeanus
42594673,Grammomys macmillani
42594674,Grammomys minnae
42594675,Grammomys rutilans
42594676,Hadromys humei
42594677,Growing sheep
42594678,Haeromys margarettae
42594679,Haeromys minahassae
42594680,Haeromys pusillus
42594681,Hapalomys delacouri
42594682,Hapalomys longicaudatus
42594683,Heimyscus fumosus
42594684,Hybomys basilii
42594685,Hybomys eisentrauti
42594686,Hybomys lunaris
42594687,Hybomys planifrons
42594688,Newborn meat lamb
42594689,Hybomys trivirgatus
42594690,Hybomys univittatus
42594691,Hydromys chrysogaster
42594692,Hydromys habbema
42594693,Hydromys hussoni
42594694,Hydromys neobrittanicus
42594695,Hydromys shawmayeri
42594696,Hylomyscus aeta
42594697,Hylomyscus alleni
42594698,Hylomyscus baeri
42594699,Young sheep in feedlot for meat production
42594700,Hylomyscus carillus
42594701,Hylomyscus denniae
42594702,Hylomyscus parvus
42594703,Hylomyscus stella
42594704,Hyomys dammermani
42594705,Hyomys goliath
42594706,Kadarsanomys sodyi
42594707,Komodomys rintjanus
42594708,Lamottemys okuensis
42594709,Leggadina forresti
42594710,Sheep for meat production
42594711,Leggadina lakedownensis
42594712,Lemniscomys barbarus
42594713,Lemniscomys bellieri
42594714,Lemniscomys griselda
42594715,Lemniscomys hoogstraali
42594716,Lemniscomys linulus
42594717,Lemniscomys macculus
42594718,Lemniscomys mittendorfi
42594719,Lemniscomys rosalia
42594720,Lemniscomys roseveari
42594721,Sheep in fiber production
42594722,Lemniscomys striatus
42594723,Lenomys meyeri
42594724,Lenothrix canus
42594725,Leopoldamys edwardsi
42594726,Leopoldamys neilli
42594727,Leopoldamys sabanus
42594728,Leopoldamys siporanus
42594729,Leporillus apicalis
42594730,Leporillus conditor
42594731,Leptomys elegans
42594732,Seafood Penaeid shrimp
42594733,Leptomys ernstmayri
42594734,Leptomys signatus
42594735,Limnomys sibuanus
42594736,Lophuromys cinereus
42594737,Lophuromys flavopunctatus
42594738,Lophuromys luteogaster
42594739,Lophuromys medicaudatus
42594740,Lophuromys melanonyx
42594741,Lophuromys nudicaudus
42594742,Lophuromys rahmi
42594743,Lophuromys sikapusi
42594744,Lophuromys woosnami
42594745,Lorentzimys nouhuysi
42594746,Macruromys elegans
42594747,Macruromys major
42594748,Malacomys cansdalei
42594749,Malacomys edwardsi
42594750,Malacomys longipes
42594751,Malacomys lukolelae
42594752,Malacomys verschureni
42594753,Mallomys aroaensis
42594754,Mallomys gunung
42594755,Mallomys istapantap
42594756,Mallomys rothschildi
42594757,Mastomys coucha
42594758,Mastomys erythroleucus
42594759,Mastomys hildebrandtii
42594760,Mastomys natalensis
42594761,Mastomys pernanus
42594762,Mastomys shortridgei
42594763,Mastomys verheyeni
42594764,Maxomys alticola
42594765,Maxomys baeodon
42594766,Maxomys bartelsii
42594767,Maxomys dollmani
42594768,Maxomys hellwaldii
42594769,Maxomys hylomyoides
42594770,Maxomys inas
42594771,Maxomys inflatus
42594772,Maxomys moi
42594773,Maxomys musschenbroekii
42594774,Maxomys ochraceiventer
42594775,Maxomys pagensis
42594776,Maxomys panglima
42594777,Maxomys rajah
42594778,Maxomys surifer
42594779,Maxomys wattsi
42594780,Maxomys whiteheadi
42594781,Mayermys ellermani
42594782,Melasmothrix naso
42594783,Melomys aerosus
42594784,Melomys bougainville
42594785,Melomys burtoni
42594786,Melomys capensis
42594787,Melomys cervinipes
42594788,Melomys fellowsi
42594789,Melomys fraterculus
42594790,Melomys gracilis
42594791,Melomys lanosus
42594792,Melomys leucogaster
42594793,Melomys levipes
42594794,Melomys lorentzii
42594795,Melomys mollis
42594796,Melomys moncktoni
42594797,Melomys obiensis
42594798,Melomys platyops
42594799,Melomys rattoides
42594800,Melomys rubex
42594801,Melomys rubicola
42594802,Melomys rufescens
42594803,Melomys spechti
42594804,Mesembriomys gouldii
42594805,Mesembriomys macrurus
42594806,Microhydromys musseri
42594807,Microhydromys richardsoni
42594808,Micromys minutus
42594809,Millardia gleadowi
42594810,Millardia kathleenae
42594811,Millardia kondana
42594812,Millardia meltada
42594813,Muriculus imberbis
42594814,Mus baoulei
42594815,Mus callewaerti
42594816,Turkey egg
42594817,Mus caroli
42594818,Mus cervicolor
42594819,Mus cookii
42594820,Mus crociduroides
42594821,Mus famulus
42594822,Mus fernandoni
42594823,Mus goundae
42594824,Mus haussa
42594825,Mus indutus
42594826,Mus kasaicus
42594827,Turkey egg as human food
42594828,Mus macedonicus
42594829,Mus mahomet
42594830,Mus mattheyi
42594831,Mus mayori
42594832,Mus minutoides
42594833,Mus musculoides
42594834,Mus neavei
42594835,Mus orangiae
42594836,Mus oubanguii
42594837,Mus pahari
42594838,Growing turkey
42594839,Mus phillipsi
42594840,Mus platythrix
42594841,Mus saxicola
42594842,Mus setulosus
42594843,Mus setzeri
42594844,Mus shortridgei
42594845,Mus sorella
42594846,Mus spicilegus
42594847,Mus spretus
42594848,Mus tenellus
42594849,Laying turkey
42594850,Mus terricolor
42594851,Mus triton
42594852,Mus vulcani
42594853,Mylomys dybowskii
42594854,Myomys albipes
42594855,Myomys daltoni
42594856,Myomys derooi
42594857,Myomys fumatus
42594858,Myomys ruppi
42594859,Myomys verreauxii
42594860,Meat turkey
42594861,Myomys yemeni
42594862,Neohydromys fuscus
42594863,Nesokia bunnii
42594864,Nesokia indica
42594865,Niviventer andersoni
42594866,Niviventer brahma
42594867,Niviventer confucianus
42594868,Niviventer coxingi
42594869,Niviventer cremoriventer
42594870,Niviventer culturatus
42594871,Poult
42594872,Niviventer eha
42594873,Niviventer excelsior
42594874,Niviventer fulvescens
42594875,Niviventer hinpoon
42594876,Niviventer langbianis
42594877,Niviventer lepturus
42594878,Niviventer niviventer
42594879,Niviventer rapit
42594880,Niviventer tenaster
42594881,Notomys alexis
42594882,Notomys amplus
42594883,Notomys aquilo
42594884,Notomys cervinus
42594885,Notomys fuscus
42594886,Notomys longicaudatus
42594887,Notomys macrotis
42594888,Notomys mitchellii
42594889,Notomys mordax
42594890,Palawanomys furvus
42594891,Papagomys armandvillei
42594892,Papagomys theodorverhoeveni
42594893,Parahydromys asper
42594894,Paraleptomys rufilatus
42594895,Paraleptomys wilhelmina
42594896,Paruromys dominator
42594897,Paruromys ursinus
42594898,Paulamys naso
42594899,Pelomys campanae
42594901,Pelomys fallax
42594902,Pelomys hopkinsi
42594903,Pelomys isseli
42594904,Pelomys minor
42594905,Cuming's giant rat
42594906,Phloeomys pallidus
42594907,Pithecheir melanurus
42594908,Pithecheir parvus
42594909,Pogonomelomys bruijni
42594910,Pogonomelomys mayeri
42594911,Wildlife
42594912,Pogonomelomys sevia
42594913,Pogonomys championi
42594914,Pogonomys loriae
42594915,Pogonomys macrourus
42594916,Pogonomys sylvestris
42594917,Praomys delectorum
42594918,Praomys hartwigi
42594919,Praomys jacksoni
42594920,Praomys minor
42594921,Praomys misonnei
42594922,Praomys morio
42594923,Praomys mutoni
42594924,Praomys rostratus
42594925,Praomys tullbergi
42594926,Pseudohydromys murinus
42594927,Pseudohydromys occidentalis
42594928,Pseudomys albocinereus
42594929,Pseudomys apodemoides
42594930,Pseudomys australis
42594931,Pseudomys bolami
42594932,Zoo animal
42594933,Pseudomys chapmani
42594934,Pseudomys delicatulus
42594935,Pseudomys desertor
42594936,Pseudomys fieldi
42594937,Pseudomys fumeus
42594938,Pseudomys fuscus
42594939,Pseudomys glaucus
42594940,Pseudomys gouldii
42594941,Pseudomys hermannsburgensis
42594942,Pseudomys higginsi
42594943,Pseudomys johnsoni
42594944,Pseudomys laborifex
42594945,Pseudomys nanus
42594946,Pseudomys novaehollandiae
42594947,Pseudomys occidentalis
42594948,Pseudomys oralis
42594949,Pseudomys patrius
42594950,Pseudomys pilligaensis
42594951,Pseudomys praeconis
42594952,"Moose, wildlife"
42594953,Pseudomys shortridgei
42594954,Rattus adustus
42594955,Rattus annandalei
42594956,Rattus argentiventer
42594957,Rattus bontanus
42594958,Rattus burrus
42594959,Rattus colletti
42594960,Rattus elaphinus
42594961,Rattus enganus
42594962,Zoo moose
42594963,Polynesian rat
42594964,Rattus feliceus
42594965,Rattus foramineus
42594966,Rattus fuscipes
42594967,Rattus giluwensis
42594968,Rattus hainaldi
42594969,Rattus hoffmanni
42594970,Rattus hoogerwerfi
42594971,Rattus jobiensis
42594972,Rattus koopmani
42594974,Rattus korinchi
42594975,Rattus leucopus
42594976,Rattus losea
42594977,Rattus lugens
42594978,Rattus lutreolus
42594979,Rattus macleari
42594980,Rattus marmosurus
42594981,Rattus mindorensis
42594982,Rattus mollicomulus
42594983,Rattus montanus
42594984,Rattus mordax
42594985,Rattus morotaiensis
42594986,Rattus nativitatis
42594987,Rattus nitidus
42594988,Rattus novaeguineae
42594989,Rattus osgoodi
42594990,Rattus palmarum
42594991,Rattus pelurus
42594992,Rattus ranjiniae
42594993,House rat
42594995,Rattus sanila
42594996,Rattus sikkimensis
42594997,Rattus simalurensis
42594998,Rattus sordidus
42594999,Rattus steini
42595000,Rattus stoicus
42595001,Rattus tanezumi
42595002,Rattus tawitawiensis
42595003,Rattus timorensis
42595004,Rattus tiomanicus
42595006,Rattus villosissimus
42595007,Rattus xanthurus
42595008,Rhabdomys pumilio
42595009,Rhynchomys isarogensis
42595010,Rhynchomys soricoides
42595011,Solomys ponceleti
42595012,Solomys salamonis
42595013,Solomys salebrosus
42595014,Solomys sapientis
42595015,Solomys spriggsarum
42595016,Spelaeomys florensis
42595017,Srilankamys ohiensis
42595018,Stenocephalemys albocaudata
42595019,Stenocephalemys griseicauda
42595020,Stenomys ceramicus
42595021,Stenomys niobe
42595022,Stenomys richardsoni
42595023,Stenomys vandeuseni
42595024,Stenomys verecundus
42595025,Taeromys arcuatus
42595026,Taeromys callitrichus
42595027,Taeromys celebensis
42595028,Taeromys hamatus
42595029,Taeromys punicans
42595030,Taeromys taerae
42595031,Tarsomys apoensis
42595032,Tarsomys echinatus
42595033,Tateomys macrocercus
42595034,Tateomys rhinogradoides
42595035,Thallomys loringi
42595036,Thallomys nigricauda
42595037,Thallomys paedulcus
42595038,Thallomys shortridgei
42595039,Thamnomys kempi
42595040,Thamnomys venustus
42595041,Tokudaia muenninki
42595042,Tokudaia osimensis
42595043,Tryphomys adustus
42595044,Uranomys ruddi
42595045,Uromys anak
